item1101;Einfaches Kupfer-Schwert;7-11 Schaden, schnell (ø 36 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 6 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Behinderungstoleranz (Zweitwaffe): mittelmäßig;Parierchancereduktion: gering;Ausweichchancereduktion: gering;Wirkung: 12 Sekunden ;25 Behinderung;0.900 kg, Schwerter, Stufe 1;1200 Gold
item1145;Einfacher Sorandil-Bidenhänder [2H];34-57 Schaden, langsam (ø 91 Schaden pro Runde);Kritische Treffer: gering mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Waffenwechselzeit: 12 Sekunden;Parieren: schlecht mit mittlerem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: sehr gering;Ausweichchancereduktion: sehr gering;Wirkung: 12 Sekunden ;50 Behinderung;2.200 kg, Schwerter, Stufe 11;8100 Gold
item1136;Verstärktes Sorandil-Bastardschwert [2H];34-51 Schaden, normal (ø 127 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: hoch;Waffenwechselzeit: 8 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: gering;Ausweichchancereduktion: gering;Wirkung: 12 Sekunden ;40 Behinderung;1.600 kg, Schwerter, Stufe 14;12300 Gold
item1146;Verstärkter Sorandil-Bidenhänder [2H];41-69 Schaden, langsam (ø 110 Schaden pro Runde);Kritische Treffer: gering mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Waffenwechselzeit: 12 Sekunden;Parieren: schlecht mit mittlerem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: sehr gering;Ausweichchancereduktion: sehr gering;Wirkung: 12 Sekunden ;50 Behinderung;2.200 kg, Schwerter, Stufe 14;12300 Gold
item1137;Einfaches Adamant-Bastardschwert [2H];38-57 Schaden, normal (ø 142 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: hoch;Waffenwechselzeit: 8 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: gering;Ausweichchancereduktion: gering;Wirkung: 12 Sekunden ;40 Behinderung;1.600 kg, Schwerter, Stufe 16;16300 Gold
item1147;Einfacher Adamant-Bidenhänder [2H];46-77 Schaden, langsam (ø 123 Schaden pro Runde);Kritische Treffer: gering mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Waffenwechselzeit: 12 Sekunden;Parieren: schlecht mit mittlerem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: sehr gering;Ausweichchancereduktion: sehr gering;Wirkung: 12 Sekunden ;50 Behinderung;2.200 kg, Schwerter, Stufe 16;16300 Gold
item1138;Verstärktes Adamant-Bastardschwert [2H];44-66 Schaden, normal (ø 165 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: hoch;Waffenwechselzeit: 8 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: gering;Ausweichchancereduktion: gering;Wirkung: 12 Sekunden ;40 Behinderung;1.600 kg, Schwerter, Stufe 19;24800 Gold
item1148;Verstärkter Adamant-Bidenhänder [2H];53-88 Schaden, langsam (ø 141 Schaden pro Runde);Kritische Treffer: gering mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Waffenwechselzeit: 12 Sekunden;Parieren: schlecht mit mittlerem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: sehr gering;Ausweichchancereduktion: sehr gering;Wirkung: 12 Sekunden ;50 Behinderung;2.200 kg, Schwerter, Stufe 19;24800 Gold
item1139;Einfaches Mithril-Bastardschwert [2H];49-74 Schaden, normal (ø 184 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: hoch;Waffenwechselzeit: 8 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: gering;Ausweichchancereduktion: gering;Wirkung: 12 Sekunden ;40 Behinderung;1.600 kg, Schwerter, Stufe 22;37600 Gold
item1149;Einfacher Mithril-Bidenhänder [2H];60-100 Schaden, langsam (ø 160 Schaden pro Runde);Kritische Treffer: gering mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Waffenwechselzeit: 12 Sekunden;Parieren: schlecht mit mittlerem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: sehr gering;Ausweichchancereduktion: sehr gering;Wirkung: 12 Sekunden ;50 Behinderung;2.200 kg, Schwerter, Stufe 22;37600 Gold
item1140;Verstärktes Mithril-Bastardschwert [2H];55-83 Schaden, normal (ø 207 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: hoch;Waffenwechselzeit: 8 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: gering;Ausweichchancereduktion: gering;Wirkung: 12 Sekunden ;40 Behinderung;1.600 kg, Schwerter, Stufe 25;57300 Gold
item1150;Verstärkter Mithril-Bidenhänder [2H];67-112 Schaden, langsam (ø 179 Schaden pro Runde);Kritische Treffer: gering mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Waffenwechselzeit: 12 Sekunden;Parieren: schlecht mit mittlerem Potenzial;Behinderungstoleranz (Hauptwaffe): mittelmäßig;Parierchancereduktion: sehr gering;Ausweichchancereduktion: sehr gering;Wirkung: 12 Sekunden ;50 Behinderung;2.200 kg, Schwerter, Stufe 25;57300 Golditem1151;Einfacher Kupfer-Dolch;6-9 Schaden, sehrschnell (ø 30 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 1;1200 Gold
item1161;Einfacher Kupfer-Parierdolch;6-7 Schaden, schnell (ø 26 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 5 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;10 Behinderung;0.600 kg, Dolche, Stufe 1;1200 Gold
item1171;Einfaches Kupfer-Stilett;5-10 Schaden, schnell (ø 30 Schaden pro Runde);Kritische Treffer: sehr hoch mit sehr hohem Potenzial;Kritische Treffer (Effektivität): sehr hoch;Treffsicherheit: sehr hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: mittelmäßig;Waffenwechselzeit: 6 Sekunden;Parieren: sehr schlecht mit geringem Potenzial;15 Behinderung;0.800 kg, Dolche, Stufe 1;1200 Gold
item1181;Einfacher Kupfer-Sax;6-10 Schaden, sehrschnell (ø 32 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 4 Sekunden;Parieren: schlecht mit mittlerem Potenzial;20 Behinderung;0.900 kg, Dolche, Stufe 1;1200 Gold
item1191;Einfacher Kupfer-Faustdolch;6-8 Schaden, sehrschnell (ø 42 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;10 Behinderung;0.700 kg, Dolche, Stufe 1;1200 Gold
item1152;Verstärkter Kupfer-Dolch;10-15 Schaden, sehrschnell (ø 50 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 4;1800 Gold
item1162;Verstärkter Kupfer-Parierdolch;9-12 Schaden, schnell (ø 42 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 5 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;10 Behinderung;0.600 kg, Dolche, Stufe 4;1800 Gold
item1172;Verstärktes Kupfer-Stilett;8-16 Schaden, schnell (ø 48 Schaden pro Runde);Kritische Treffer: sehr hoch mit sehr hohem Potenzial;Kritische Treffer (Effektivität): sehr hoch;Treffsicherheit: sehr hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: mittelmäßig;Waffenwechselzeit: 6 Sekunden;Parieren: sehr schlecht mit geringem Potenzial;15 Behinderung;0.800 kg, Dolche, Stufe 4;1800 Gold
item1182;Verstärkter Kupfer-Sax;11-16 Schaden, sehrschnell (ø 54 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 4 Sekunden;Parieren: schlecht mit mittlerem Potenzial;20 Behinderung;0.900 kg, Dolche, Stufe 4;1800 Gold
item1192;Verstärkter Kupfer-Faustdolch;10-14 Schaden, sehrschnell (ø 72 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;10 Behinderung;0.700 kg, Dolche, Stufe 4;1800 Gold
item1153;Einfacher Eisen-Dolch;12-19 Schaden, sehrschnell (ø 62 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 6;2400 Gold
item1163;Einfacher Eisen-Parierdolch;12-15 Schaden, schnell (ø 54 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 5 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;10 Behinderung;0.600 kg, Dolche, Stufe 6;2400 Gold
item1173;Einfaches Eisen-Stilett;11-20 Schaden, schnell (ø 62 Schaden pro Runde);Kritische Treffer: sehr hoch mit sehr hohem Potenzial;Kritische Treffer (Effektivität): sehr hoch;Treffsicherheit: sehr hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: mittelmäßig;Waffenwechselzeit: 6 Sekunden;Parieren: sehr schlecht mit geringem Potenzial;15 Behinderung;0.800 kg, Dolche, Stufe 6;2400 Gold
item1183;Einfacher Eisen-Sax;14-21 Schaden, sehrschnell (ø 70 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 4 Sekunden;Parieren: schlecht mit mittlerem Potenzial;20 Behinderung;0.900 kg, Dolche, Stufe 6;2400 Gold
item1193;Einfacher Eisen-Faustdolch;13-17 Schaden, sehrschnell (ø 90 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;10 Behinderung;0.700 kg, Dolche, Stufe 6;2400 Gold
item1154;Verstärkter Eisen-Dolch;16-24 Schaden, sehrschnell (ø 80 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 9;3700 Gold
item1164;Verstärkter Eisen-Parierdolch;16-19 Schaden, schnell (ø 70 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 5 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;10 Behinderung;0.600 kg, Dolche, Stufe 9;3700 Gold
item1174;Verstärktes Eisen-Stilett;14-26 Schaden, schnell (ø 80 Schaden pro Runde);Kritische Treffer: sehr hoch mit sehr hohem Potenzial;Kritische Treffer (Effektivität): sehr hoch;Treffsicherheit: sehr hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: mittelmäßig;Waffenwechselzeit: 6 Sekunden;Parieren: sehr schlecht mit geringem Potenzial;15 Behinderung;0.800 kg, Dolche, Stufe 9;3700 Gold
item1184;Verstärkter Eisen-Sax;18-27 Schaden, sehrschnell (ø 90 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 4 Sekunden;Parieren: schlecht mit mittlerem Potenzial;20 Behinderung;0.900 kg, Dolche, Stufe 9;3700 Gold
item1194;Verstärkter Eisen-Faustdolch;17-23 Schaden, sehrschnell (ø 120 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;10 Behinderung;0.700 kg, Dolche, Stufe 9;3700 Gold
item1155;Einfacher Sorandil-Dolch;19-28 Schaden, sehrschnell (ø 94 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 11;4900 Gold
item1165;Einfacher Sorandil-Parierdolch;18-22 Schaden, schnell (ø 80 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 5 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;10 Behinderung;0.600 kg, Dolche, Stufe 11;4900 Gold
item1175;Einfaches Sorandil-Stilett;16-30 Schaden, schnell (ø 92 Schaden pro Runde);Kritische Treffer: sehr hoch mit sehr hohem Potenzial;Kritische Treffer (Effektivität): sehr hoch;Treffsicherheit: sehr hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: mittelmäßig;Waffenwechselzeit: 6 Sekunden;Parieren: sehr schlecht mit geringem Potenzial;15 Behinderung;0.800 kg, Dolche, Stufe 11;4900 Gold
item1185;Einfacher Sorandil-Sax;21-31 Schaden, sehrschnell (ø 104 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 4 Sekunden;Parieren: schlecht mit mittlerem Potenzial;20 Behinderung;0.900 kg, Dolche, Stufe 11;4900 Gold
item1195;Einfacher Sorandil-Faustdolch;20-27 Schaden, sehrschnell (ø 141 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;10 Behinderung;0.700 kg, Dolche, Stufe 11;4900 Gold
item1156;Verstärkter Sorandil-Dolch;23-34 Schaden, sehrschnell (ø 114 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 14;7400 Gold
item1166;Verstärkter Sorandil-Parierdolch;22-27 Schaden, schnell (ø 98 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 5 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;10 Behinderung;0.600 kg, Dolche, Stufe 14;7400 Gold
item1176;Verstärktes Sorandil-Stilett;20-37 Schaden, schnell (ø 114 Schaden pro Runde);Kritische Treffer: sehr hoch mit sehr hohem Potenzial;Kritische Treffer (Effektivität): sehr hoch;Treffsicherheit: sehr hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: mittelmäßig;Waffenwechselzeit: 6 Sekunden;Parieren: sehr schlecht mit geringem Potenzial;15 Behinderung;0.800 kg, Dolche, Stufe 14;7400 Gold
item1186;Verstärkter Sorandil-Sax;25-38 Schaden, sehrschnell (ø 126 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 4 Sekunden;Parieren: schlecht mit mittlerem Potenzial;20 Behinderung;0.900 kg, Dolche, Stufe 14;7400 Gold
item1196;Verstärkter Sorandil-Faustdolch;24-32 Schaden, sehrschnell (ø 168 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;10 Behinderung;0.700 kg, Dolche, Stufe 14;7400 Gold
item1157;Einfacher Adamant-Dolch;25-38 Schaden, sehrschnell (ø 126 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 16;9800 Gold
item1167;Einfacher Adamant-Parierdolch;25-30 Schaden, schnell (ø 110 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 5 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;10 Behinderung;0.600 kg, Dolche, Stufe 16;9800 Gold
item1177;Einfaches Adamant-Stilett;22-41 Schaden, schnell (ø 126 Schaden pro Runde);Kritische Treffer: sehr hoch mit sehr hohem Potenzial;Kritische Treffer (Effektivität): sehr hoch;Treffsicherheit: sehr hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: mittelmäßig;Waffenwechselzeit: 6 Sekunden;Parieren: sehr schlecht mit geringem Potenzial;15 Behinderung;0.800 kg, Dolche, Stufe 16;9800 Gold
item1187;Einfacher Adamant-Sax;28-42 Schaden, sehrschnell (ø 140 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 4 Sekunden;Parieren: schlecht mit mittlerem Potenzial;20 Behinderung;0.900 kg, Dolche, Stufe 16;9800 Gold
item1197;Einfacher Adamant-Faustdolch;26-36 Schaden, sehrschnell (ø 186 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;10 Behinderung;0.700 kg, Dolche, Stufe 16;9800 Gold
item1158;Verstärkter Adamant-Dolch;29-44 Schaden, sehrschnell (ø 146 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 19;14900 Gold
item1168;Verstärkter Adamant-Parierdolch;28-35 Schaden, schnell (ø 126 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 5 Sekunden;Parieren: mittelmäßig mit sehr hohem Potenzial;10 Behinderung;0.600 kg, Dolche, Stufe 19;14900 Gold
item1178;Verstärktes Adamant-Stilett;25-47 Schaden, schnell (ø 144 Schaden pro Runde);Kritische Treffer: sehr hoch mit sehr hohem Potenzial;Kritische Treffer (Effektivität): sehr hoch;Treffsicherheit: sehr hoch;Gegnerwahl: gut mit hohem Potenzial;Gegnerbindung: gering;Effektivität mit zwei Waffen: mittelmäßig;Waffenwechselzeit: 6 Sekunden;Parieren: sehr schlecht mit geringem Potenzial;15 Behinderung;0.800 kg, Dolche, Stufe 19;14900 Gold
item1188;Verstärkter Adamant-Sax;32-49 Schaden, sehrschnell (ø 162 Schaden pro Runde);Kritische Treffer: gering mit geringem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 4 Sekunden;Parieren: schlecht mit mittlerem Potenzial;20 Behinderung;0.900 kg, Dolche, Stufe 19;14900 Gold
item1198;Verstärkter Adamant-Faustdolch;30-41 Schaden, sehrschnell (ø 213 Schaden pro Runde);Kritische Treffer: mittelmäßig mit mittlerem Potenzial;Kritische Treffer (Effektivität): mittelmäßig;Treffsicherheit: mittelmäßig;Gegnerwahl: schlecht mit geringem Potenzial;Gegnerbindung: hoch;Effektivität mit zwei Waffen: sehr hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;10 Behinderung;0.700 kg, Dolche, Stufe 19;14900 Gold
item1159;Einfacher Mithril-Dolch;33-50 Schaden, sehrschnell (ø 166 Schaden pro Runde);Kritische Treffer: hoch mit hohem Potenzial;Kritische Treffer (Effektivität): hoch;Treffsicherheit: hoch;Gegnerwahl: mittelmäßig mit mittlerem Potenzial;Gegnerbindung: mittelmäßig;Effektivität mit zwei Waffen: hoch;Waffenwechselzeit: 3 Sekunden;Parieren: schlecht mit mittlerem Potenzial;0.600 kg, Dolche, Stufe 22;22600 Gold
